item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,mined_device
Chinese#ZH-Alto-1#Pharyngeal#亲爱的那不是爱情#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\亲爱的那不是爱情\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/亲爱的那不是爱情/Control_Group/0000.wav,Chinese,ZH-Alto-1,亲爱的那不是爱情,Control_Group,1,0,0,0,1,1,1,clear_mix,100011,positive_mix,0.577317,cpu
Chinese#ZH-Alto-1#Pharyngeal#亲爱的那不是爱情#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\亲爱的那不是爱情\Control_Group\0001.wav,Chinese/ZH-Alto-1/Pharyngeal/亲爱的那不是爱情/Control_Group/0001.wav,Chinese,ZH-Alto-1,亲爱的那不是爱情,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.470277,cpu
Chinese#ZH-Alto-1#Pharyngeal#亲爱的那不是爱情#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\亲爱的那不是爱情\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/亲爱的那不是爱情/Control_Group/0002.wav,Chinese,ZH-Alto-1,亲爱的那不是爱情,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.537270,cpu
Chinese#ZH-Alto-1#Pharyngeal#亲爱的那不是爱情#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\亲爱的那不是爱情\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/亲爱的那不是爱情/Control_Group/0003.wav,Chinese,ZH-Alto-1,亲爱的那不是爱情,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.342890,cpu
Chinese#ZH-Alto-1#Pharyngeal#人质#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\人质\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/人质/Control_Group/0000.wav,Chinese,ZH-Alto-1,人质,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.658974,cpu
Chinese#ZH-Alto-1#Pharyngeal#人质#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\人质\Control_Group\0001.wav,Chinese/ZH-Alto-1/Pharyngeal/人质/Control_Group/0001.wav,Chinese,ZH-Alto-1,人质,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.619606,cpu
Chinese#ZH-Alto-1#Pharyngeal#人质#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\人质\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/人质/Control_Group/0002.wav,Chinese,ZH-Alto-1,人质,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.741502,cpu
Chinese#ZH-Alto-1#Pharyngeal#人质#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\人质\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/人质/Control_Group/0003.wav,Chinese,ZH-Alto-1,人质,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.694517,cpu
Chinese#ZH-Alto-1#Pharyngeal#人质#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\人质\Control_Group\0004.wav,Chinese/ZH-Alto-1/Pharyngeal/人质/Control_Group/0004.wav,Chinese,ZH-Alto-1,人质,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.639817,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0000.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.481808,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0001.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0001.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.639791,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0002.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.895981,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0003.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.962479,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0004.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0004.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.820852,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0006.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0006.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.867719,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0007.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0007.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.777309,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0008.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0008.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.909274,cpu
Chinese#ZH-Alto-1#Pharyngeal#小幸运#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小幸运\Control_Group\0009.wav,Chinese/ZH-Alto-1/Pharyngeal/小幸运/Control_Group/0009.wav,Chinese,ZH-Alto-1,小幸运,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.638617,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0001.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0001.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,0.587825,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0002.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.711903,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0003.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.618400,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0004.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0004.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.654422,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0005.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0005.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.405010,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0006.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0006.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.715549,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0007.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0007.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.728481,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0008.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0008.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.777959,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0009.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0009.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.801408,cpu
Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0011.wav,Chinese/ZH-Alto-1/Pharyngeal/崇拜/Control_Group/0011.wav,Chinese,ZH-Alto-1,崇拜,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.501399,cpu
Chinese#ZH-Alto-1#Glissando#彩虹#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\彩虹\Control_Group\0010.wav,Chinese/ZH-Alto-1/Glissando/彩虹/Control_Group/0010.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,0.084539,cpu
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0000.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.787312,cpu
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0001.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0001.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.577035,cpu
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0002.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.509263,cpu
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0003.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.711694,cpu
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0004.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0004.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.584441,cpu
Chinese#ZH-Alto-1#Pharyngeal#逆光#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\逆光\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/逆光/Control_Group/0002.wav,Chinese,ZH-Alto-1,逆光,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.625574,cpu
Chinese#ZH-Alto-1#Pharyngeal#逆光#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\逆光\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/逆光/Control_Group/0003.wav,Chinese,ZH-Alto-1,逆光,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.441764,cpu
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0000.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.159275,cpu
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0002.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.483010,cpu
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0004.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0004.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.385450,cpu
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0005.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0005.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.586514,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0000.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0000.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.506715,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0001.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,0.566768,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0002.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.757934,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0003.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,0.669830,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0004.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.487105,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0005.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,0.527854,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0006.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0006.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.531502,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0007.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.545821,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0008.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.536065,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0009.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,0.680997,cpu
Chinese#ZH-Tenor-1#Pharyngeal#不为谁而作的歌#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Control_Group\0010.wav,Chinese/ZH-Tenor-1/Pharyngeal/不为谁而作的歌/Control_Group/0010.wav,Chinese,ZH-Tenor-1,不为谁而作的歌,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.820866,cpu
